grant_id,name_std,acreage,year,county_text,raw_entry
IV_15_183,Thomas Dickson Of Pr. Geo. Co.,400.0,1733.0,,"THOMAS DICKSON of Pr. Geo.
Co., 400 acs. NL in sd Co., on
Lower side of Reedy Br. of
Sappone Cr. adj. John Winfield; 12
Sep 1733, p.117. £2."
IV_15_185,William Chambers Of Hanover Co.,432.0,1733.0,,"WILLIAM CHAMBERS of
Hanover Co., 432 acs. NL in sd
Co.; adj. Matthew Sims; 12 Sep
1733, p.118. £2.85."
IV_15_186,John Ragland Of Hanover Co.,250.0,1733.0,,"JOHN RAGLAND of Hanover
Co., 250 acs. NL in sd Co. adj.
Matthew Jouet; 12 Sep 1733,
p-118. £1.85."
IV_15_187,Benjamin Brown Of Hanover Co.,400.0,1733.0,,"BENJAMIN BROWN of Hanover
Co., 400 acs. NL in sd Co. on S
Fork of Contrary Riv.; 12 Sep
1733, p.119. £2."
IV_15_189,Christopher Awel (awell),124.0,1733.0,,"CHRISTOPHER AWEL (Awell),
124 acs. NL in St. Mark’s Par.
Spotsyl. Co. in the great Fork of
Rappahannock Riv., on the side of
a mountain; adj. sd Awel, Michael
Awell & Michael Clause; 12 Sep
1733, p.120. 15 Shill."
IV_15_190,William Winkfield Of Surry Co.,300.0,1733.0,,"WILLIAM WINKFIELD of Surry
Co., 300 acs. NL in sd Co. on N
side Nottoway Riv. & NW side
Southwester Sw.; 12 Sep 1733,
p.120. £1.S10."
IV_15_191,John Winfield Of Pr. Geo. Co.,150.0,1733.0,,"JOHN WINFIELD of Pr. Geo.
Co., 150 acs. NL in sd Co. on
Reedy Br. of Sappone Crk. in his
old line; 12 Sep 1733, p.120. 15
Shill."
IV_15_194,Peter Harralson Of Hanover Co.,400.0,1733.0,,"PETER HARRALSON of Hanover
Co., 400 acs. NL in sd Co., adj.
William Chambers, Matthew Sims,
Pouncy Anderson, Robert Hood &
William Chamberlayne; 12 Sep
1733, p.122. £2."
IV_15_195,Edward Winfield Of Pr. Geo. Co.,400.0,1733.0,,"EDWARD WINFIELD of Pr. Geo.
Co., 400 acs. NL in sd Co. on
ridge bet. Moccosoneck Cr. &
Stony Cr., near Naaman’s Br.; adj.
his old line; 12 Sep 1733, p.123.
£2."
IV_15_202,Thomas Prosser Of Hanover Co. Gent.,400.0,1733.0,,"THOMAS PROSSER of Hanover
Co. Gent., 400 acs. NL joining the
lines of Richard Allen (Allin) &
John Cassey; 1 Dec 1733, p.127.
£2."
IV_15_203,David Woodroof Of Caroline Co.,380.0,1733.0,,"DAVID WOODROOF of Caroline
Co., 380 acs. NL in St. Geo. Par.
Spotsyl. Co. near East North East
Bridge, N side of Honey Sw. adj.
Dinnitt Abney junr., John Chiles,
John & James Taylor & Edward
Waller; 3 Dec 1733, p.127. £2."
IV_15_204,Jacob Stover,0.0,1733.0,,"JACOB STOVER, 5,000 acs. NL
in St. Marks Par. Spotsyl. Co. on
W side of the Great Mountains, on
the Sherando Riv., under the foot
of the Great Mountains, at the foot
of a naked mountain, at the upper
end of a Large Island in the Riv.;
15 Dec 1733, p.127. for divers
good causes but especially for the
Imp. of 100 persons to dwell within
our Colony of Virginia whose
names are Jacob Miller, Catherine
Miller, Abraham Miller, Christian
Miller, Isaac Miller, Jacob Miller,
Joseph Miller, Matthew Miller,
Sarah Miller, Catherine Miller,
Anna Miller, Susanna  Méiller,
Barbary Miller, Dorothy Miller,
Rachel Miller, Jacob Mire, Anna
Mire, Isaac Mire, Abraham Mire,
John Mire, Jacob Mire, Joseph
Mire, Peter Mire, Geo. Mire,
Calpins Mire, Christopher Mire,
Anna Mire, Rachel Mire, Catherine
Mire, Sarah Mire, Susanna Mire,
Barbary Mire, Dorothy Mire, John
Mire, Anna Mire, Jacob Mire, John
Mire, Abraham Mire, Isaac Mire,
Rosina Mire, Susanna Mire,
Catharine Mire, Ragley Mire,
Henry Sowder, Catherine Sowder,
Henry Sowder, John Sowder, Isaac
Sowder, Catherine Sowder, Anna
Sowder, Rachel Sowder, Henry
Hain, Christiana Hain, Jacob
Haine, Henry Hain, Paul Hain,
Rudy Hain, Joseph Hain, Peter
Hain, Isaac Hain, John Hain,
Hannudy Hain, Stapher Hain,
Susanna Hain, Rachael Hain,
Barbary Hain, Claphi Hain,
Margaret Hain, Elizabeth Hain,
John Funk, Barbel Funk, Rudy
Funk, Christopher Funk, John
Funk, Matthew Funk, Joseph Funk,
Isaac Funk, Peter Funk, David
Funk, William Funk, Anna Funk,
Christiana Funk, Trenly Funk,
Robby Funk, Dorothy Funk, Jacob
Sowder, Trina Sowder, Christian
Sowder, John Sowder, Isaac
Sowder, Rudy Sowder, Matthew
Sowder, Stapher Sowder, Peter
Sowder, Joseph Sowder, David
Sowder, Jacob  Sowder, Jane
Sowder, Dorothy Sowder, &
Christiana Sowder."
IV_15_208,Robert Green,200.0,1733.0,,"ROBERT GREEN of St. Mark’s
Par. Spotsyl. Co., 200 acs. NL in
sd Par. & Co., in a line of a pat.
gtd. William Green in the Great
Fork of Rappahannock Riv., on the
South Fork of the Goard Vine Riv.,
at the mouth of Devils run; 3 Dec
1733, p.131. £1."
IV_15_209,Thomas Watts,250.0,1733.0,,"THOMAS WATTS, 250 acs. NL
in St. Marks Par. Spotsyl. Co. in
the Fork of Rappardan Riv. adj. sd
Watts & James Barber; 3 Dec
1733, p.132. £1.85."
IV_15_210,Charles Pistole Of Pr. Geo. Co.,300.0,1733.0,,"CHARLES PISTOLE of Pr. Geo.
Co., 300 acs. NL in sd Co. on
Rockey br. of Stoney Cr., by the
Road, adj. Edward Smith, Egleston
& James Smith; 3 Dec 1733,
p.132. £1.S10."
IV_15_211,Joshua Hawks Of Pr. Geo. Co.,172.0,1733.0,,"JOSHUA HAWKS of Pr. Geo.
Co., 172 acs. NL in sd Co. on the
ridge bet. Hathers Run & Gravelly
Run, on both sides the upper
Nottoway Riv. Road, near a br.
near Bly’s line; 3 Dec 1733, p.133.
£1."
IV_15_214,William Parsons Of Pr. Geo. Co.,135.0,1733.0,,"WILLIAM PARSONS of Pr. Geo.
Co., 135 acs. NL in sd Co. on brs.
of Rockey Run & Butterwood, adj.
his own & Thomas Hardaway; 3
Dec 1733, p.134. 15 Shill."
IV_15_215,John Simpson Of Pr. Geo. Co.,400.0,1733.0,,"JOHN SIMPSON of Pr. Geo. Co.,
400 acs. NL in St. Mark’s Par.
Spotsyl. Co. in the Fork of
Rappardan Riv., on Stanton’s Riv.
Bank, on the side of Neales
Mountain, adj. Neale, William
Kirtlet & William Eddings; 3 Dec
1733, p.135. £2."
IV_15_218,Thomas Watts,350.0,1733.0,,"THOMAS WATTS, 350 acs. NL
in St. Marks Par. Spotsyl. Co. on
N_ side Rappardan Riv., adj.
Abraham Bledsoe; 28 Jan 1733/34,
p.136. £1.S15."
IV_15_219,William Philips Of St. Marks Par. Spoytyl. Co.,400.0,1733.0,,"WILLIAM PHILIPS of St. Marks
Par. Spoytyl. Co., 400 acs. NL in
sd Par. & Co. in the Forke bet.
Rappardan Riv. & Robinson Riv.,
on the upper side of beautiful Run,
in a poyson Field, adj. sd Philips;
28 Jan 1733/34, p.137. £2."
IV_15_222,Thos. Glass Junr. Of Hanover Co.,414.0,1733.0,,"THOS. GLASS JUNR. of Hanover
Co., 414 acs. NL in sd Co. by the
Rockey br., bet. the lines of
Jeremiah Dumas, Ann Owen & Mr
Matthew Anderson; 28 Jan
1733/34, p.138. £2.85."
IV_15_223,William Philips,400.0,1733.0,,"WILLIAM PHILIPS of St. Mark’s
Par. Spotsyl. Co., 400 acs. NL in
sd Par. & Co. in the Fork bet.
Rappardan Riv. & Roberson Riv.,
on upper Side of Beautiful run, to
the Main Beautiful Run; 28 Jan
1733/34, p.139. £2."
IV_15_227,Thomas Stanton,490.0,1733.0,,"THOMAS STANTON of St.
Mark’s Par. Spotsyl. Co., 490 acs.
NL in sd Par. & Co. bet. Stanton’s
Riv. & Middle Riv. of the
Rappardan Riv., adj. Thomas
Stanton, Leonard Stanton, William
Kirtlet, Robert Andres & John
Burt; 28 Jan 1733/34, p.141.
£2.S10."
IV_15_228,Francis Eppes Of Pr. Geo. Co.,375.0,1733.0,,"FRANCIS EPPES of Pr. Geo. Co.,
Gent., 375 acs. NL in sd Co., on
upper side of Seller Fork of Deep
Cr., to the Great Br., adj. Matthew
Smart; 28 Jan 1733/34, p.142. £2."
IV_15_229,William Henderson Of Hanover Co.,400.0,1733.0,,"WILLIAM HENDERSON of
Hanover Co., 400 acs. NL in sd
Co., S side Southanna Riv. adj.
Venable & Matthew Jouet; 28 Jan
1733/34, p.142. £2."
IV_15_231,Charles Stewart,100.0,1733.0,,"CHARLES STEWART, 100 acs.
NL in St. Marks Par. Spotsyl. Co.,
in the great Fork of Rappahannock
Riv., on main br. of Fleshman’s
Run, on the lower side of the Main
Road as goes from Germanna to
the mountain Run Bridge; adj.
Alexander Howard, James
Horsnell, Francis Micall, John
Finlason & Peter Russel; 28 Jan
1733/34, p.143. for the Imp. of 2
pers. whose names are John Foster
& Richard Barnes."
IV_15_232,Benjamin Alsup Of Hanover Co.,150.0,1733.0,,"BENJAMIN ALSUP of Hanover
Co., 150 acs. NL in sd Co. on
both sides Southanna Riv. adj. John
Ragland, Clark, & Gilbert Gibson;
28 Jan 1733/34, p.144. 15 Shill."
IV_15_233,George Slaughter,300.0,1733.0,,"GEORGE SLAUGHTER of St.
Mark’s Par. Spotsyl. Co., 300 acs.
NL in sd Par. & Co., in the Forke
of Rappardan Riv. on a br. of Dark
run; adj. George Long & Matthew
Castler; 28 Jan 1733/34, p.144.
£1.S810."
IV_15_234,John Rice Of Hanover Co.,200.0,1733.0,,"JOHN RICE of Hanover Co., 200
acs. NL in sd Co. on Lickinghole
Cr.; adj. Thomas Hart, David
Thompson, John Rice & Philip
Higinson; 28 Jan 1733/34, p.145.
£1."
IV_15_236,Gilbert Gibson Of Hanover Co.,400.0,1733.0,,"GILBERT GIBSON of Hanover
Co., 400 acs. NL in sd Co. on
Peters Cr. & Little Cr, adj.
Gilbert Gibson & John Woodey; 28
Jan 1733/34, p.146. £2."
IV_15_237,Richard Kerby Of Is. Of Wight Co.,375.0,1733.0,,"RICHARD KERBY of Is. of Wight
Co., 375 acs. NL in sd Co. on N
side Nottoway Riv. & S_ side
Atsamoosock Sw., adj. sd Kerby
& John Arrington; 28 Jan 1733/34,
p.147. £2."
IV_15_238,Daniel Williams Of Hanover Co.,400.0,1733.0,,"DANIEL WILLIAMS of Hanover
Co., 400 acs. NL in sd Co., on
both sides Taylor’s Cr. adj. Col.
Thomas Jones, Edward Rice &
Richard Mullens; 28 Jan 1733/34,
p.147. £2."
IV_15_240,John Simmons Of Surry Co. Gent.,190.0,1733.0,,"JOHN SIMMONS of Surry Co.
Gent., 190 acs. Lapsed L. in upper
Par. Surry Co. bet. his own
[Abraham Evans] & Thomas Hunt,
adj. sd Evans patents for 472 acs.
& 300 acs., Thomas Hunt & Mr
Barker; 28 Jan 1733/34, p.149.
£1. gtd. by pat. dated 28 Apr 1691
unto Abraham Evans [PB 8 p.154]
who failed to make Seating &
Planting & John Simmons made
Humble Suit & obtained a grant for
the same."
IV_15_244,Abraham Jones Of Pr. Geo. Co.,984.0,1733.0,,"ABRAHAM JONES of Pr. Geo.
Co., 984 acs. NL in sd Co. on
both sides of Sweathouse Br. or
Fork of Deep Cr. at the
Beaverponds below the mouth of
the lst Great Br. below the Mill,
adj. William Coleman, Minr.; 28
Jan 1733/34, p.151. £10."
IV_15_245,Lewis Davis Yancy Of Par. Of St. Mark. Spotsyl. Co.,700.0,1733.0,,"LEWIS DAVIS YANCY of Par. of
St. Mark. Spotsyl. Co., 700 acs.
NL in sd Par. & Co. in Great Fork
of Rappahannock Riv.; adj.
Richard Tutt; 28 Jan 1733/34,
p.152. £3.S10."
IV_15_246,Buckley Kimbrough Of Hanover Co.,728.0,1733.0,,"BUCKLEY KIMBROUGH of
Hanover Co., 728 acs. NL in sd
Co., on North Fork of Stagg Cr.
adj. Drummond, Hudson, Lacey,
Lovell, Holland & Gentry; 28 Jan
1733/34, p.153. £3.S15."
IV_15_247,Samuel Boazman Of Is. Of Wight Co.,230.0,1733.0,,"SAMUEL BOAZMAN of Is. of
Wight Co., 230 acs. NL in sd Co.,
S side Nottoway Riv., E side of
Arthurs Sw.; 28 Jan 1733/34,
p.153. £1.85."
IV_15_248,William Lee Of Is. Of Wight Co.,190.0,1733.0,,"WILLIAM LEE of Is. of Wight
Co., 190 acs. NL in sd Co., N side
Maherin Riv. adj. sd Lee, John
Irby & Hugh Lee; 28 Jan 1733/34,
p.154. £1."
IV_15_249,John Brown Of Is. Of Wight Co.,200.0,1733.0,,"JOHN BROWN of Is. of Wight
Co., 200 acs. NL in sd Co., N side
Nottaway Riv. adj. John Windom,
John Brown & Benjamin Arrington;
28 Feb 1733/34, p.154. £1."
IV_15_250,Robert Netherland Of Hanover Co.,400.0,1733.0,,"ROBERT NETHERLAND of
Hanover Co., 400 acs. NL in sd
Co. on both sides Poor Cr.; 28 Feb
1733/34, p.155. £2."
IV_15_253,William Hill Of Is. Of Wight Co.,100.0,1733.0,,"WILLIAM HILL of Is. of Wight
Co., 100 acs. NL in sd Co., on S
side Maherin Riv., N__ side
Fountain’s Cr., adj. Robert Hill; 28
Feb 1733/34, p.156. 10 Shill."
IV_15_254,George Gurley Of Is. Of Wight Co.,150.0,1733.0,,"GEORGE GURLEY of Is. of
Wight Co., 150 acs. NL in sd Co.
on S side Nottaway Riv., E side
Carter’s Br.; adj. Thomas Carter &
Richard Blow; 28 Feb 1733/34,
p.157. 15 Shill."
IV_15_255,Joseph Vick Of Is. Of Wight Co.,320.0,1733.0,,"JOSEPH VICK of Is. of Wight
Co., 320 acs. NL in sd Co., N side
Nottaway Riv., E side Nottaway
Sw.; adj. William Gray & Lewis
Bryant; 28 Feb 1733/34, p.157.
£1.S15."
IV_15_256,William Sellers Of Is. Of Wight Co.,200.0,1733.0,,"WILLIAM SELLERS of Is. of
Wight Co., 200 acs. NL in sd Co.,
S side Nottaway Riv., N_ side
Beaverdam Sw.; 28 Feb 1733/34,
p.158. £1.
PETER RANDALL of Surry Co.,
180 acs. NL in sd Co., N side
Nottoway Riv., S_ side
Duckingfield’s br., down the Reedy
Br.; adj. James Mitchell & sd Peter
Randall; 28 Feb 1733/34, p.158.
£1."
IV_15_257,Nicholas Gurley Of Is. Of Wight Co.,100.0,1733.0,,"NICHOLAS GURLEY of Is. of
Wight Co., 100 acs. NL in sd Co.,
S side Nottaway Riv., N_ side
Dick’s Sw.; 28 Feb 1733/34,
p.159. 10 Shill."
IV_15_258,William Sawry Of Surry Co.,265.0,1733.0,,"WILLIAM SAWRY of Surry Co.,
265 acs. NL in sd Co., S side main
black Water Sw., W side Parker’s
br., adj. Nicholas Jarrett &
William Winckles; 28 Feb 1733/34,
p.159. £1.S10."
IV_15_260,Thomas Holt Of Is. Of Wight Co.,100.0,1733.0,,"THOMAS HOLT of Is. of Wight
Co., 100 acs. NL in sd Co., S side
Nottoway Riv., S side Raccoon
Sw., adj. sd Holt & John Fort; 28
Feb 1733/34, p.161. 10 Shill."
IV_15_261,James Cane Of Surry Co.,190.0,1733.0,,"JAMES CANE of Surry Co., 190
acs. NL in sd Co. on N side
Nottoway Riv. & both sides
Harry’s Sw.; 28 Feb 1733/34,
p.162. £1."
IV_15_263,Paul Sears Of Pr. Geo. Co.,400.0,1733.0,,"PAUL SEARS of Pr. Geo. Co.,
400 acs. NL in sd Co. on both
sides of Low’s Br & Moccosoneck
Road; adj. Butterworth; 28 Feb
1733/34, p.163. £2."
IV_15_264,Edward Lundy Of Is. Of Wight Co.,90.0,1733.0,,"EDWARD LUNDY of Is. of Wight
Co., 90 acs. NL in sd Co., N side
Maherin Riv., adj. sd Lundy &
John Pendry; 28 Feb 1733/34,
p.164. 10 Shill."
IV_15_265,Edward Lundy Of Is. Of Wight Co.,165.0,1733.0,,"EDWARD LUNDY of Is. of Wight
Co., 165 acs. NL in sd Co. on N
side Maherin Riv., adj. John
Thweat & Harman Read; 28 Feb
1733/34, p.164. £1."
IV_15_268,William Briggs Of Surry Co.,300.0,1733.0,,"WILLIAM BRIGGS of Surry Co.,
300 acs. NL in sd Co., S side main
Blackwater Sw. & E side Tarkill
Br.; adj. William Gilbert, sd
William Briggs & Hinsheah Gillum
Junr.; 28 Feb 1733/34, p.167.
£1.S10."
IV_15_271,William Bradley Of Surry Co.,150.0,1733.0,,"WILLIAM BRADLEY of Surry
Co., 150 acs. NL in sd Co. on S
side of the main black Water Sw.,
SW side Cripps’s Br., adj. Robert
Atkins & William Cripps; 28 Feb
1733/34, p.168. 15 Shill."
IV_15_274,Thomas Jones Of Surry Co.,20.0,1733.0,,"THOMAS JONES of Surry Co.,
1,020 acs. OL,NL in sd Co. on N
side Nottoway Riv., E_ of
Hardwood Sw., down the run of
Duckingfield’s Br., down the run
of broad Reedy br.; adj. Col.
Benjamin Harrison, John Michel &
Peter Michel; 28 Feb 1733/34,
p.170. £3.85. 370 acs. formerly
gtd. to Thomas Jones by pat. 23
Mar 1715/16 [PB 10 p.263], the
residue being Waste Land & never
before ptd."
IV_15_275,John Williamson Of Hanover Co.,844.0,1733.0,,"JOHN WILLIAMSON of Hanover
Co., 1,844 acs. NL,OL in sd Co.,
S side Southanna Riv. adj. Clark,
Finny, Shelton, Clopton, Andrew
Hunter, Peter King & Symes; 28
Feb 1733/34, p.171. £7.85. 400
acs. gtd. by pat. to John
Williamson 22 Feb 1724/25 [PB 12
p.141]."
IV_15_282,William Green Of Pr. Geo. Co.,100.0,1733.0,,"WILLIAM GREEN of Pr. Geo.
Co., 100 acs. NL in sd Co., S side
Appamattox Riv. adj. Capt. John
Coleman; 23 Mar 1733/34, p.177.
10 Shill."
IV_15_292,Samuel Bass Of Is. Of Wight Co.,190.0,1733.0,,"SAMUEL BASS of Is. of Wight
Co., 190 acs. NL in the sd Co., N
side of Three Creeks bet. the 2
Plowmans, N_ side of Little
Plowmans Sw., by the Great
Plowman Sw.; 23 Mar 1733/34,
p.182. £1."
IV_15_295,Robert Hill Of Is. Of Wight Co.,400.0,1733.0,,"ROBERT HILL of Is. of Wight
Co., 400 acs. NL in the sd Co., S
side Maherin Riv., N __ side
Fountain’s Cr. adj. William Hill,
Francis Myrack & sd Hill’s other
Land; 23 Mar 1733/34, p.184. £2."
IV_15_297,John Stokes Of Surry Co.,430.0,1733.0,,"JOHN STOKES of Surry Co., 430
acs. NL in the sd Co. on both sides
of Spring Br, adj. Richard
Norcross; 23 Mar 1733/34, p.186.
£2.85."
IV_15_298,George Martin Of K. & Q. Co.,400.0,1733.0,,"GEORGE MARTIN of K. & Q.
Co., 400 acs. NL in St. Marks Par.
Spottsyl. Co. in The Great Fork of
Rappahannock Riv., N_ side of
Deep run; 23 Mar 1733/34, p.186.
£2."
IV_15_300,Matthew Smart Of Pr. Geo. Co.,300.0,1733.0,,"MATTHEW SMART of Pr. Geo.
Co., 300 acs. NL in the sd Co., on
the Ridge bet. the br. of Little
Nottoway Riv. & the brs. of Deep
Cr., adj. Stoke’s; 23 Mar 1733/34,
p.187. £1.S10."
IV_15_301,Joseph Rives Of Pr. Geo. Co.,300.0,1733.0,,"JOSEPH RIVES of Pr. Geo. Co.,
300 acs. NL in the sd Co. on lower
side of Little Cr. of Deep Cr.; 23
Mar 1733/34, p.188. £1.S10."
IV_15_304,Christopher Roberson Of Pr. Geo. Co.,150.0,1733.0,,"CHRISTOPHER ROBERSON of
Pr. Geo. Co., 150 acs. NL in sd
Co., on both sides Woody Cr. of
Deep Cr., adj. his first survey
above Woody Cr.; 23 Mar
1733/34, p.189. 15 Shill."
IV_15_305,Robert Hix (hicks),130.0,1733.0,,"ROBERT HIX (Hicks), JUNIOR of
Brunswick Co., 130 acs. NL in sd
Co., S side Maherin Riv., N side
of Great Sw.; 23 Mar 1733/34,
p.190. 15 Shill."
IV_15_308,Owen Mirack Of Is. Of Wight Co.,750.0,1733.0,,"OWEN MIRACK of Is. of Wight
Co., 750 acs. NL in the sd Co., on
S side Nottoway Riv., N side of the
Three Creeks, adj. Timothy Tharp,
Robert Owen & sd Mirack’s other
L.; 23 Mar 1733/34, p.192.
£3.S15."
IV_15_309,John Williford Of Is. Of Wight Co.,265.0,1733.0,,"JOHN WILLIFORD of Is. of
Wight Co., 265 acs. NL in sd Co.,
S side of main Blackwater Sw.,
adj. Robert Mercer & William
Edward; 23 Mar 1733/34, p.192.
£1.S10."
IV_15_319,Edward Bullock Of Hanover Co.,400.0,1734.0,,"EDWARD BULLOCK of Hanover
Co., 400 acs. NL in sd Co., in the
North Fork of Hollowing Camp
Cr., adj. Richard Bullock, James
Wade & Robert Sercey, on a
Ridge, by a Glade; 6 Apr 1734,
p.198. £2."
IV_15_325,George Essome,300.0,1734.0,,"GEORGE ESSOME, 300 acs. NL
in St. Marks Par. Spotsyl. Co., in
the Fork of the Rappardan Riv., on
the side of Neals Mountain, adj.
Thomas and John Rucker; 6 Apr
1734, p.201. for the Imp. of John
Camm as also for £1.85."
IV_15_330,Drury Stith Of Brunswick Co. Gent.,96.0,1734.0,,"DRURY STITH of Brunswick Co.
Gent., 96 acs. NL in sd Co., on
the N side of Roanoak Riv. on a
br. of Allens Cr.; 26 Apr 1734,
p.205. 10 Shill."
IV_15_332,William Crosthwait Of St. Mark Par. Spotsyl. Co.,400.0,1734.0,,"WILLIAM CROSTHWAIT of St.
Mark Par. Spotsyl. Co., 400 acs.
NL in sd Par. & Co., on N side of
the Rappardan Riv., adj. James
Dyer & Darby Queen; 25 May
1734, p.207. £2."
IV_15_336,John Gordon,200.0,1734.0,,"JOHN GORDON, 200 acs. NL in
St. Marks Par. Spotsyl. Co. in the
great Fork of Rappahannock Riv.,
adj. Col. Robert Carter & Alexr.
McQueen; 25 May 1734, p.208.
£1."
IV_15_337,Robert Coleman Senr,400.0,1734.0,,"ROBERT COLEMAN SENR. of
K. & Q. Co.. 400 acs. NL in St.
Marks Par. Spotsyl. Co. in the
great Fork of Rappahannock Riv.,
on Normands Mountain, over a
Fork of Buttock run, adj. Conrade
Amburger; 25 May 1734, p.209.
£2."
IV_15_338,John Richardson Of Surry Co.,120.0,1734.0,,"JOHN RICHARDSON of Surry
Co., 120 acs. NL in sd Co., on S
side of Nottoway Riv., S_ side
Raccoon Sw., by the Spring Sw.;
adj. Benja. Cooper, William
Tomlinson, sd Richardson, John
Battel & Charles Webb; 25 May
1734, p.209. 15 Shill."
IV_15_341,Albridgion Jones Of Is. Of Wight Co.,75.0,1734.0,,"ALBRIDGION JONES of Is. of
Wight Co., 75 acs. NL in sd Co.,
on N side of Nottoway Riv., by the
Edge of the Lowgrounds, to the
Nottoway Road, adj. sd Jones &
Richard Williams; 25 May 1734,
p-211. 10 Shill."
IV_15_348,Richard Griffin,242.0,1734.0,,"RICHARD GRIFFIN, JUNR. of
Brunswick Co., 242 acs. NL in sd
Co.; on S side of Nottoway Riv.,
along the Road; adj. James
Williams, Scogins & Wall; 25 May
1734, p.214. £1.85.
BENJAMIN BAILEY of Is. of
Wight Co., 345 acs. NL in sd Co.,
on S side of the Seacock Sw., N
side of Reddihoes br.; adj. Robert
Hart, Saml. Cornwell, Richard
Blunt & John Washington; 25 May
1734, p.215. £1.S15."
IV_15_349,David Mccollo Of Pr. Geo. Co.,250.0,1734.0,,"DAVID McCOLLO of Pr. Geo.
Co., 250 acs. NL in sd Co.; on N
side of Hatchers Run adj. his old
Lines, Vaughan, & Richard
Scogins; 25 May 1734, p.215.
£1.85."
IV_15_350,Shirley Whatley Of Hanover Co.,270.0,1734.0,,"SHIRLEY WHATLEY of Hanover
Co., 270 acs. NL in sd Co.; adj.
Col. Jobn Syme, John Wright,
Samuel Reynolds, John Whatley &
Isaac Winston; 25 May 1734,
p.216. £1.S10."
IV_15_354,John Leonard Of Pr. Geo. Co.,150.0,1734.0,,"JOHN LEONARD of Pr. Geo.
Co., 150 acs. NL in sd Co., on N
side of Warwick Sw. adj. Hugh
Golightly; 25 May 1734, p.219.
15 Shill."
IV_15_355,William Howell Of Is. Of Wight Co.,345.0,1734.0,,"WILLIAM HOWELL of Is. of
Wight Co., 345 acs. NL in sd Co.,
S side of the main blackwater Sw.,
E side of Strouds Br., adj. Mr
William Gray; 25 May 1734,
p.219. £1.S15."
IV_15_356,Robert Wallace Of Surry Co.,100.0,1734.0,,"ROBERT WALLACE of Surry
Co., 100 acs. NL in sd Co., N side
of the Poplar Sw.; 25 May 1734,
p.220. 10 Shill."
IV_15_359,Thomas Carter Of Is. Of Wight Co.,350.0,1734.0,,"THOMAS CARTER of Is. of
Wight Co., 350 acs. NL in sd Co.,
S side of Nottoway Riv., on
Carter’s Br.; adj. George Gurly,
Capt. John Edwards, George
Carter, John Vick & William
Seller; 25 May 1734, p.221.
£1.S15."
IV_15_361,Thomas Smith The Turner Of Is. Of Wight Co.,125.0,1734.0,,"THOMAS SMITH the Turner of
Is. of Wight Co., 125 acs. NL in
sd Co., S side of Nottoway Riv. &
N side of the three Creeks; 25 May
1734, p.222. 15 Shill."
IV_15_363,Richard Hay Of Surry Co.,200.0,1734.0,,"RICHARD HAY of Surry Co., 200
acs. NL in sd Co., N side of the
three Creeks, W side of Odiums
Br, adj. Peter Poythress & George
Hamilton; 25 May 1734, p.223.
£1."
IV_15_365,William West Of Is. Of Wight Co.,225.0,1734.0,,"WILLIAM WEST of Is. of Wight
Co., 225 acs. NL in sd Co., S side
Nottoway Riv. & S side of Cypress
Sw.; 25 May 1734, p.224. £1.85."
IV_15_369,James Pittillo Of Pr. Geo. Co.,844.0,1734.0,,"JAMES PITTILLO of Pr. Geo.
Co., 844 acs. NL in sd Co., on
both sides the White Oak Sw. of
Rovanty, up Poplar Spring Br. to
the head of the Middle Fork; adj.
his own, Mr Kerby, Edmund Irby,
Tucker, & Richard Cook; 25 May
1734, p.226. £4.85."
IV_15_373,William Hart Of Surry Co.,100.0,1734.0,,"WILLIAM HART of Surry Co.,
100 acs. NL in sd Co., on N side
of Seacock Sw., adj. sd Hart,
William Bradley & Samuel
Cornwell; 25 May 1734, p.228. 10
Shill."
IV_15_374,Richard Massey Of Brunswick Co.,231.0,1734.0,,"RICHARD MASSEY of Brunswick
Co., 231 acs. NL in sd Co., both
sides of the Beaverpond of
Sturgeon Run; 25 May 1734,
p.229. £1.85."
IV_15_376,Thomas Rice Of Hanover Co.,400.0,1734.0,,"THOMAS RICE of Hanover Co.,
400 acs. NL in sd Co., on both
sides Cubb Cr. adj. Col. David
Meriwether, by the side of the
road; 25 May 1734, p.230. £2."
IV_15_377,James Turner Of Is. Of Wight Co.,100.0,1734.0,,"JAMES TURNER of Is. of Wight
Co., 100 acs. NL in sd Co., N side
Maherin Riv.;
p-230. 10 Shill.
25 May 1734,"
IV_15_378,David Lisles Of Pr. Geo. Co.,400.0,1734.0,,"DAVID LISLES of Pr. Geo. Co.,
400 acs. NL in sd Co., S side of
Appamattox Riv., adj. Stephens in
the Poysoned Fields; 25 May 1734,
p.231. £2."
IV_15_379,Shirley Whatley Of Hanover Co.,189.0,1734.0,,"SHIRLEY WHATLEY of Hanover
Co., 189 acs. NL in sd Co., bet.
the lines of Major Thomas Carr,
Thomas Ford, John Wilson &
Capt. William Smith; 25 May
1734, p.231. £1."
IV_15_395,Wright Mclemore (macklemore),140.0,1734.0,,"WRIGHT McLEMORE
(Macklemore) of Is. of Wight Co.,
140 acs. NL in sd Co., on S side
of Poplar Sw.; 1 Aug 1734, p.241.
15 Shill."
IV_15_396,William Fuqua Of Pr. Geo. Co.,200.0,1734.0,,"WILLIAM FUQUA of Pr. Geo.
Co., 200 acs. NL in sd Co., S side
of Appamattox Riv.; 1 Aug 1734,
p.242. £1."
