grant_id,name_std,acreage,year,county_text,raw_entry
II_6_347,William Blaike,97.0,1668.0,Rappahannock,"WILLIAM BLAIKE, 97 acs. Rappa.
Co., N. side the Riv., nere the head of
Richards Cr., 20 Apr. 1668,. p. 155
Nere land of Mr. Giles Webb & Miles
Hugill. Trans. of 2 pers: Willm, Williams, Jobn Jeffryes."
II_6_348,Mr. William Hoskins,350.0,1668.0,Rappahannock,"MR. WILLIAM HOSKINS, 350 acs
S. side of Rappa. Co., 18 Apr. 1668, p.
156. Adj. land of Lt. Coll. Smith's
Orphants, land formerly belonging to
Mr. Anthony Stephens & land of Lt.
Coll. Guttridge. Trans. of 7 pers: Jno.
Cheny, Jane Bishop, Susan Fisher, Sarah
Parsons, Ann Beard, Wm. Talbutt, Edward Williams."
II_6_349,Mr. Thomas Philpott,307.0,1668.0,,"MR. THOMAS PHILPOTT, 307 acs.
W’moreland Co., 14 Aug. 1668, p. 156.
Beg. at his plantation seated at the head
of a small cr. falling into Potomack Riv.,
&c. to a sw. falling into Roatanke Cr.,
&c. 100 acs, by pattent in .1652, & 207
acs. in 1662"
II_6_350,James Fullerton,700.0,1667.0,Rappahannock,"JAMES FULLERTON,* 700 acs. Rappa. Co., S. side: Rappa. Riv., 29 Sept.
1667, p. 156.- Adj. Wm. Aires upon the
maine pocoson of Puscattwa Cr.° Trans.
of 14 pers: James. Pope, Wm. Hare.
Geo. Strong, Danll. Peck,: Wm. Stanly,
Rich. Hobbs, Xpofer. Child, Tho. Stenton, Ann_ Thorowgood, . Ed. _ Palmer,
Lewis Watts, Samp. David, Robt. Rowle,
Jno. Thompson."
II_6_351,Mr. Tobias Handford,320.0,1666.0,Gloucester,"MR. TOBIAS HANDFORD, 320 aes.
Gloster Co., on the E’wd. side at the
mouth of Deepe Cr.,8 Jan. 1666, p.
157. Adj. Xpofer. Robins, to marsh
dividing this & Coll. Augustine Warnet
Esgr., to Rich. Field, to Finches Cr., &¢.
150 acs. granted Coll. Jno. Walker,
Esqr., 15 -Mar. 1651; & 174 acs. due for
trans. of 4 pers.*"
II_6_352,Coll. Peter Ashton,2000.0,1668.0,Stafford,"COLL. PETER ASHTON, CAPT.
JNO. ALEXANDER, MR. WM. HORTON & ROBT. STREET, 2000 acs.
Staff; Co., at the head of upper Machoticke Riv., 6 Aug. 1668, p. 157. Nigh
Robert King’s ‘plantation. .Surveyed by
order of Staff. Court & due for trans.
of 40 pers.*"
II_6_353,George Morris & John Long,1600.0,1667.0,,"GEORGE MORRIS & JOHN LONG,
1600 acs., upon branches of Major Andrew Gilson’s Cr., 29 Sept. 1667, p. 158.
Adj. icnd formerly belonging to Mr.
John Pate, & Mr. Tho. Button, an Indian path, &c.. Trans. of 32 pers: Hen.
Tirrell, Jonath. Morcott, Charles Manford, Wm. Tucker, Ann Green, Robt.
Tirrell, Hen..Tirrell, Wm. Tirrell, Mary
Wakeman Math. Bayer, Jno. Lane, Ed.
Foster, Hen. Creyton, Tho. Button, Mary
Gill, Jno, Owen, Jno. De Rouse, Roger
Perry, Wm. Warman, Jno. Dean, Xpofer. Chant, Tho. Blunt, Mary Burges,
Fliz. Pride, Francis Hunt, Tho.: Long,
Ino. Davis, Wm.. Preckfield, Nich.
Harding, Alice West, Ralp. Hopkins,
Dennis Astris. (or Ascris).
oa"
II_6_354,Coll. Augustine Warner,1224.0,1666.0,Gloucester,"COLL. AUGUSTINE WARNER,
Esqr.. 1224 acs. Gloster Co., Abington
Par., 20 Jan. 1666, p. 158. On N. E.
side of a.peninsula, adj. Xpofer. Robins,
Wm. Bowlin, Dry Poynt, &c. 600 acs.
part granted to him 18 Jan. 1642; &
624 acs. for trans, of 13 pers.*"
II_6_355,Mr. Thomas Miller,390.0,1665.0,Gloucester,"MR. THOMAS MILLER, 390 acs.
Gloster Co., Petsoe Par., 28 Oct. 1665,
p. 159. On S. side of a sw. dividing
land of Isaak Richardson & Jno. Day,
nere Rappa. Road, to Mr. Richard Barnard, Tho. Vicars & a br. dividing this
from land of Tho. Wisdom. Trans. of
8 pers: Tho. Beale, Senr., Tho. Beale,
Junr., rwice, Alice Beale, thrice, Jno.
Pone, Jno. Temple.
“JNO. WALLER, 126 acs. Gloster Co.,
Ware Parish, 20 Feb. 1667, p. 159. Adj.
Edward Teale & his own land. Trans.
of > pers: -Rich. Slater, Mary Humshrves Sarah Hopkins:"
II_6_356,Domingo Mederis .& -james Jcheinson,1000.0,1668.0,New Kent,"DOMINGO MEDERIS .& -JAMES
JCHEINSON, 1000 acs. New. Kent Co.,
pet. Dragon Sw. & Axells Br., 8 Apr.
1668, p. 160. 500 acs. part granted to
Tho. Clayborne in 1662, who assigned
to the abovenamied; .500 acs, for trans.
of 10 pers: Rager Tomson, Rich. Arton,
Peter. Grange, Ann Denew (?), -Robt.
Fuller, Mary Ingerston, Rice Jervis, Absolon Stringer, Morris Avery, Jno. Carter."
II_6_357,Rich. Davis,660.0,1660.0,New Kent,"RICH. DAVIS, 700 :acs. New Kent
Co., N. side Mattapony Riv., 16 Mar.
1667, p. 160. Beg: by Tomonocorocon
Sw., adj. Lewis: Adkins, by Mr. Poteet’s
Quarter;-&c. 660 acs. grantéd sd. Davis
25 June 1660; & 40 acs. for trans. of:
Abreham Morris. ."
II_6_358,Edward Bompas,,1668.0,New Kent,"EDWARD BOMPAS, 280. acs. New
Kent, Co., S. side of York Riv., 8 -Apr.
1668, p. 161. Beg. at Cornelius Debany,
above Manskin, crosse to Totopotomoyes
Cr! to Mr. Moses Davis, &c. Sd. land
granted to Edmond Machyn 20 July,
1662, conteyning 1000 “acs., assigned to
sd. Bompas, & upon resurvey there is
found but the contents of this pattent."
II_6_359,Richard Bullock,100.0,1668.0,New Kent,"RICHARD BULLOCK, 100 acs. New
Kent Co., S. side Yorke Riv., 8 Apr.
1668, p. 161. Beg. at head of a br. of
Muschimino, ‘&c. Trans. of 2 pers:
Robert Bogas, Sarah Mynns."
II_6_360,Gabriell Michell (mitchell),8.0,1668.0,New Kent,"GABRIELL MICHELL (Mitchell),
182 -acs. New Kent’ ‘Co., N. side of
Mattupony Riv., 8 Apr. 1668, p. 162:
Beg. at John Durwood, up the Sw., &c.
Trans. 6f 4. pers: Henry Mason, Jeffry
Marble, Roger Streng, Arthur Peirce."
II_6_361,,65.0,1667.0,New Kent,"MR. ROBERT: POLLARD, 65 acs.
New Kent Co, N., side of Mattapony
Riv., 16 Mar. 1667, p. 162. Beg. at
Simpson’s Cr. parting land ‘of Edward
Simpson from land on which sd. Pollard
now liveth, a br.- dividing this & Mr.
Edw. Booker, &c., Trans. of 2 pers:
Robert Collier, Elias Paine."
II_6_362,Jeremia Cleaton,8.0,1668.0,New Kent,"JEREMIA CLEATON, 13-.acs. New
Kent Co., N. side Mattapony Riv., 8
Apr. 1668. p.. 162. Upon a br. of
Aquicke Sw., adj. Lewis Adkins, Mr.
Poteet, &c. Trans. of: Tho. Descon (or
Deston)."
II_6_363,Mr. Wm. Dudley,3000.0,1667.0,Lancaster,"MR. WM. DUDLEY, 3000 acs.
Lancaster Co... on N, side of the great
Sw., called Peanketanck or Dragon Sw.,
13 Mar. 1667, p. 163. Beg. at an Indian bridge; adj. Cutbert Potter, Mr.
Batchellor’s fence, Mr. Willis’ land,
&c. 2000 acs. granted him 2 June,
1657, & 2000 aes. 24 Sept. 1659; but
the courses of both of these pattents not
agreeing with the naturall sc/ttuacond
of the place, & 1000 acs. found to belong to Mr. Cuth. Potter, by survey of,
Coll. Jno. Cattlett & Mr. Geo. Morris,
Surveyors, with a jury of the neighbourhood appointed by order of the Genll.
Gt. for decideing a difference between
them, etc."
II_6_364,Mr. Wm. Downeing,1570.0,1668.0,,"MR. WM. DOWNEING, 1570 acs.
N’umberland Co., Na side of Gr. Wiccocomico (Riv.), 28 Apr. 1668, p. 164.
Adj. Henry Bradley, Mr. Wildey, & a
br. falling into Chetanck Cr., &c. 700
acs. granted to him 24 June 1664; &
870 acs. for trans. of 18 pers: Anne
Ayliffe, Wm. Downeing, twice, Edward
Lugg, Wm. Jones, Eliz. Horne, Wm.
Reynolds, Mary Lewis, Tho. Sharpe,
Tho. Reeves, Abrahed Tod, Nich. Hadcocke, Arthur Grant, Robt. Fowkes,
Millicent Johnson, Jno, Archer, Mary
Horne, Alice Humphry."
II_6_365,Mr. Edward Sanders,207.0,1668.0,,"MR. EDWARD SANDERS, 207 acs.
N’umberland Co., S. side Gr. Wiccocomico Riv., 28 Aug. 1468, p. 164.
On N. side of a br. dividing this & land
of Thomas Sallisbury, on S. side of a
br, dividing this & land of Tho. Lane,
&c. Trans. of 4 pers: Mary Morgan,
Mary Walker, Jno. Brookes, Leo.
Sotherby.
MR. JOHN HANEY, 1250 acs.
N’umberland Co., N. side Gr. Wiccocomico. Riv., 28 Apr. 1668, p. 165. On
E. side of Whickars Br., to br. dividing
this from land of Jno. Hughlett, adj.
Mr. Jno. Mattrom, Mr. Wm. &- Mr.
Peter Presley, nigh Chiccacone horse
path, adj. Rich. Nelmes, Jervice Dodson,
dec’d., &c.. 350 acs. part granted to him
10 Mar. 1662; -400 acs. from Jno.
Hughlett & conteyned in part of 900
acs. granted sd, Hughlett in June 1663;
500 acs. for trans. of 10 pers: Tho.
Lane, Eliz.-his wife, Wm. Molins, Val.
Menstoe (or Mensloe), Anne Morgan,
Jane Le Bay, Jno. Barber, Jno. Howlett,
Edw. Morris, Mary Cloud."
II_6_366,William Peirce,22.0,1668.0,,"WILLIAM PEIRCE. (Peirse), 100
22 Apr. 1668, p. 166. Beg. nigh the
mouth of Scott’s Cr., along Mr. Harwood's lyne &c. Granted Jno, Rolfe,
Wm. Peirce, Tho. Peirce & Willm.
Spenser, & now due by order of the
Gov't. &c., at a Genll. Ct. held at James
Ciuy. 24 Apr. 1667."
II_6_367,Mr. Tho. Pattison & Mr. Rich. Bredgatt,220.0,1668.0,Rappahannock,"MR. THO. PATTISON & MR.
RICH. BREDGATT, 220 acs., S. side
Rappa. Riv., upon a maine br. of Draggon Sw., 24 Apr. 1668, p. 166. Beg.
by the sd. pocoson side, adj. Jno. Chyn,
Jno. Gibson & Jno. Mayo. Trans. of 4
pers: Tho. Coker, Tho. Spencer, Jno.
Richards & 1 Negro. «"
II_6_368,Richard Austen,300.0,1668.0,New Kent,"RICHARD AUSTEN, 300 acs. New
Kent Co., on S. side Yorke Riv. 7 mi.
up the narrowes, 5 Aug. 1668, p. 166.
Adj. Mr. Thomas Vaulx, Mr. Lewis
Burwell & Mr. Tho. Bréughton. Granted
to. Francis Flood, 19 Apr. 1648, who
sold to Thomas Austen, father of the
abovenamed, who bequeathed to sd.
Richd. & Jno. his brother, & now due
sd. Richd. entirely as survivour."
II_6_369,Lawrence Baker,2050.0,1667.0,,"CAPT. LAWRENCE BAKER, 2050
acs. Surrey Co.. 24 Apr. 1667, p. 167.
Nigh James Keddickes, upon . Rich.
Drewe’s lyne &c. SOU acs. part granted
Mr. Tho. Stamp 12 May. 1640, who
assigned to sd. Baker & Mr. James Taylor, joynt tenants, 18 Dec. 1649, & due
sd. Baker by survivourship & soe resolved by Coll. Miles Carey, Escheator
Gen., upon inquisition &c; 500 acs.
more granted joyntly to sd. Baker &
Taylor 6 Mar. 1644, confirmed by new
patt. 11 June 1650, which alsoe became
due by survivourship, &c. 1050 acs. for
trans. of 21 pers: Capt. Law. Baker,
twice, Eliz. his wife, Jno. his sonne,
James his sonne, Jane Rich, Anne Reeve,
Alice Lee, Anne Millington, Jno.
Macom James Wilson, Robt. Bruce, Jno.
Sloope, Jno. Phillips, James Clarke,
Andrew Overing, Wm. Hart, Tho.
Powell, Henry Rigg, Jane Downes."
II_6_370,William Carney,100.0,1667.0,,"WILLIAM CARNEY, 100 acs., in
western br .of Eliz. Riv., by Clarke’s
Cr., 17 Mar. 1667,-p. 167.- Granted to
Rich. Starnell, 11 Jan. 1652, who bequeathed to sd. Carney."
II_6_371,Mr. Francis Kirkman,747.0,1666.0,,"MR. FRANCIS KIRKMAN, 747 A.,
68 Chs. & 64 decimall parts, James
Citty Co., upon Archers Hope Cr., 6
Jan. 1666, p. 168. 590 A. 20 Chs. &
8 primes beg. nere head of the maine
br. of the E’most.. Gleebe Cr.. &c. to the
old ferry place. up James Riv. & the
back river &c. 109 A. &c!,& 47 A. 28
chs. 64 det® parts &c. adj. the Gleebe
land &c. 500 acs. part granted to Lucy,
Judith & Jane Webster 20 July 1646,
& sd. Jane dying. sd. land became
wholly due to sd. Lucy & Judith; which
Lucy, martying with Capt. John Sheppard, sold 150 acs., more or lesse, unto
Major Joseph Croshaw; sd. Judith
marrying Jno.’ Hudson, sd. Kirkman
purchased the whole patt. of sd. Croshaw, Jno. & Lucy Sheppard & Jno. &
Judeth Hudson; 90 acs. 20 chs. & 8
primes of high land & 100 A. 59 ch.'&
2 pr. of marsh land. being surplus upon
a resurvey, was granted sd. Kirkman by
order &c. & due for Trans. of 4 pers.*
47 A., 28 ch. 64 dec., granted him by
order &c. 31 Oct. 1666 & due for trans.
of 1 per.*"
II_6_372,Thomas Maples & William Hitchman (hichman),200.0,1668.0,,"THOMAS MAPLES & WILLIAM
HITCHMAN (Hichman), 200 acs.
James Citty Co., onbranches of Warrany Cr., 10 Sept. 1668, p. 169. Beg.
on Burchen Sw. & standing in Sir John
Ayton’s lyne, alongst the horse path.
along Tymber Sw., &c. Trans. of 4
pers: Teage Okey, Rice James, Anne
Jones, Francis Chandler."
II_6_373,Thomas Maples & William Hitchman (hichman),536.0,1668.0,New Kent,"SAME. 536 acs., same Co. & date,
p. 170. On the Tymber Sw., adj. Wm.
Elcome, nere Mr. Sorrell’s path, Warreny Sw., nere an Indian field, to Mr.
Burnell, Sir John Ayton &c. Trans, of
11 pers: Tho. Grymes, Gerard Green,
Edward Allester, Fra. Oatley, Charles
Forbody; Mary Watts, Hump. Clarke,
Geo. Bayley, Wm. Payne. Jno. Light,
Anne Barber."
II_6_374,George Browneing,189.0,1668.0,Henrico,"GEORGE BROWNEING, 189 A., 1
R., 11 Po., Henrico Co., S. side of
James Riv.. 18 May.1668, p. 170. Beg.
by a path from Coxendale to Powells,
adj. Tho. Ligon, &c. Trans. of 4 pers:
Geo. & Margarett Browneing, Wm.
Burrowes, Rich, Edwards."
II_6_375,Mr. John Lewis,2600.0,1667.0,New Kent,"MR. JOHN LEWIS, 2600 acs. New
Kent & Gloster Co.'s, upon both sides
of Poropotanke Sw., beg. at the mouth
of a gr. branch next below his plantation by the old womans poynt, 16 Aug.
1667, p. 171. Adj. Tymothy Lowdell.
John Leviston. Mattapony Sw., Richd.
Major, Junr., Geo. Major, Popetico Sw.,
Jno. Chamberline. to br. dividing this
from land of John Fox, to John Nettle.
Geo. Austin, Cole’s Br., & br. dividing
this from land of Mr. Rich. Lee, to the
bridge Sw., to the Mill. &c. 80 acs.
purchased of sd. Lowdell; 1000 acs. of
Mr. Hoel Prise; 600 acs. granted sd.
Lewis 23 Nov. 1663; & 920 acs. for
trans. 19 pers: Wm. Jones, Morgan
Kennett.. James Stephens, Tho. Page,
Sarah . Robt. Rosse (or Resse).
Henry . Ann Smith, Robert Wilson,
Issabell Wilson, Mary Berly (or Benly).
Jeremy Norton, Israel Jermy, Peter
Armstrong, Mary Meredith. Tho.
Brough, Tho. Meese, Roger Ingerson.
Robert Morris."
II_6_376,,944.0,1665.0,Gloucester,"MR. ‘RICH. DUDLEY, 944 acs. Gloster Co., upon branches of Poropotank
Cr., 28 Oct. 1665, p. 172. Adj. Mr.
John Green by Mr. Pate’s Sw.. along
Mr. Peter Knight, by Spence’s lyne to
Parradise Path, to -Chiscaike Path, to
Mr. John Pate. &c. 400 acs. granted
Wm. Armfield 24 Nov. 1663. purchased by Mr, Pate, who assigned to sd.
Dudley; 544 acs .for trans. of 11 pers:
Edw. Holland. Rich. Perkins. Jno.
Dance, Jno. Holmes. James Griffin,
James White, Wm. Evans. Margaret
Milburne, Franc. Hilyard, Mary Wilson,
Francis Sale."
II_6_377,,500.0,1668.0,Lancaster,"MR. GERRARD BROADHURST.
500 acs. Staff. Co.. S. Potomack Riv. &
N. E. side of Chapawansick Cr.. 20
Sept. 1668. p. 172. Adj. Mr. Nath.
Pope. Granted to Coll. Peter Ashton,
16 Oct. 1665, who sold to Anne Brett
alias Broadhurst, & given to sd. Gerrard.
MR. WILLIAM DUDLEY, 1750 acs.
Lancaster Co., N. side of Peanketank
Riv., 16 Aug. 1667, p. 173. N. upon
Gleab Land Cr. to Mr, Edmond Kemp,
crossing the damms to Wm. Frissell, to
David Barwicke; to Mr. Wm. Leach &
Mr. Kible, to Mount Folly land &c.
92 acs. granted to Mr. Geo. Kible, who
assigned to Mr. Rigby & by him to sd.
Dudley; 1658 acs. for trans. 33 pers:
Jno. Sparkes, Robt. Car, Mary Britton,
Wm. Shatterill, Edwd. Parker, Obadia
Jones, Wm. Archer, Hen. Foster, Robt.
Porter, Luke Shartick, Mary Elmer “&
1000 acs. by a relinquished patt. of sd.
Dudley, dated 2 June 1657.”"
II_6_378,Wm. Dangerfield,64.0,1667.0,Rappahannock,"WM. DANGERFIELD, 64 acs. Rappa. Co., S. side Rappa. Riv.. upon Gilson's Cr., 4 Apr. 1667, p. 173. Beg. in
sight of Anth. North’s house, through
the old field to Cooper’s point. to the
old house &c. Trans. of 2 pers: Xpofer. Kible, Joseph Kibble. ~"
II_6_379,,1400.0,1667.0,Lancaster,"MR. GILES CALE (Cales). 1400 acs.
Lancaster Co., but now called Rappa.,
on S. E. side of Farnam Cr., 26 Sept.
1667. .p: 174. Adj. lands of Leroy
Griffin, & Mr. Thomas Griffin, &c. Due
by inheritance from Tho. Stephens. to
whom it was granted 2 Sept. 1652."
II_6_380,John Axoll (axton),600.0,1668.0,Stafford,"JOHN AXOLL (Axton), 600 acs.
Staff. Co.. S. side of Potomack Cr., 23
Sept. 1668, p. 174. On W'wd. side of
Weepsiwasson Cr. adj. Mr. Henry
Meese, Mr. Wm. Horton, Mr. Willm.
Haberd &c. Granted unto Capt. David
Mansfield, who assigned & made over
in marryage unto Mr. Henry Blagrove
& Marv his wife, daughter of sd. David,
who sold to Edward Carey, dec’d.. & sd.
Axton:. & now due said Axton by survivorship."
II_6_381,Wm. Hodgson,25.0,1668.0,Rappahannock,"WM. HODGSON, 25 acs. S. side of
Rappa. Co., in the freshes. about %4
mi. up Lucas Cr., 24 Sept. 1668, p. 175.
Beg. on S. side of the horse path, to
plantation he lives upon, &c. Trans. ‘of:
John Withers,"
II_6_382,John Brawthert,76.0,1668.0,Rappahannock,"JOHN BRAWTHERT, 76 acs., Rappa. Co., about a mi. from Rappa. Cr.,
25 Sept. 1668, p. 175. Beg. neer a run
of water called Manoikin; adj. Fra.
‘Wcodhouse,
Settell; cutting a path to sd. Cr., &c.
Trans. of 2 pers: Jno. Brawthert, Mary
Brawthert."
II_6_383,,395.0,1668.0,Rappahannock,"MR. NATHANIELL BENTLY. 395
acs. in the freshes of Rappa., about 4
mi. from the River, 24 Sept. 1668, p.
175. Beg, next to Willm. Hodson, to
path to Potobago. to John Ames, &c.
Due sd. Brenil) for trans. of 8 pers:
Svmon Dennett. Patrick Mason, Danll.
Smart. Wm. Price. Jane Hooker, Martyn
Robt. Parsons, Tymothy
Jackson."
II_6_384,Mr. John Wise,1060.0,1668.0,Accomack,"MR. JOHN WISE, 1060 acs. Accomack Co., bet. Chickanesseks & Anancock Creeks, 24 Sept. 1668. p. 176.
N’wd. upon Chiccanessecks. E’wd. by a
gutt parting this from land of Mr. Jno.
Michell, to br. of Ekeeks Cr. &c., by
Kings Cr.. to Parker's back Cr.. &c.
Granted to Willm. Waters 20 Feb. 1661.
& assigned to sd. Wise."
II_6_385,Tho,350.0,1668.0,Accomack,"THO. TEAKEL (Teackle). 350 aes.
Accomack Co., bet. Cradock & Nondui
Creeks, 25 Sept. 1668. p. 176. Adj.
Jno. Milboy. the main bay of Chesepiack & his own Jand. Trans. of 7 pers:
Samll. Trian, Tho. Smith. Wm. Hickes.
Robt. Kemp, Tho. Fanshaw. Cha. Mainard, Jno. Shaw. Jno. Bendish, Tho.
Argall, James Silvercock."
II_6_386,,1500.0,1668.0,Westmoreland,"LT. COLL. THOMAS BEALE &
RANDOLPH KIRK (Kirke). 1500 acs.
W'moreland Co.. bet. Potomeck & Rappa. Rivers. neer branches of Nominv
Riv.. 25 Sepr. 1668, p. 176. Nere land
of Andrew Read, adi, Wm. Basbey (or
Baslev) & Edwd. Hally. Trans. of 30
pers: James Foster, Geo. Hilyard, Andrew Melton, James Davis, Anne Chile,
Eliz. Wilkinson. Tho. Clarke, Wm. Toft,
Elias Johnson, James Balam. Tho. Long,
James Caddock. Edw. Halderson. Lewis
Hollis. James Syms. Wm. Bandall. Jo.
Lee, Ja. Chambers. Eliz. Phillips. Ann
Fanebee (7). James Wood,’ Wm.
Crumbe, Tno. Hill, Eliz. Moxom, Saml.
Horrid, Jone Briggs, James Brand (or
Brawd), Wm. Smith, Mary D—~
Abrah. James."
II_6_387,Tho,1136.0,1668.0,Lancaster,"THO. MAIDSTAIRD (Meadstaird).
1136 acs.. about 10 mi, up the N. side
of Rappa. Riv., 26 Sept. 1668, p. 177.
1000 acs. granted to Mr. Epa. Lawson,
22 May 1650 & sold by his heires-to sd.
Maidstaird; 11 Sept. 1666; as by records
of Lancaster Co., beg. by the river side,
adj. land of Slawter, &c; 136 acs. beg..
a mile from the Riv., adj: sd. 1000 acs.,
neer br. of Johns Cr. & land of Griggs,
&c. sd 136 acs. for trans. of 3 pers:
Robt. Cage, Wm. Ellis, Tho. Taylor."
II_6_388,John Hull,1400.0,1668.0,Rappahannock,"CAPT. JOHN HULL, 1400 acs. Rappa. Co., N. side Rappa. Riv., 23 Sept.
1668, p. 177. 1100 acs. granted to
Miles Riley 12 Oct. 1665 & given by
will to sd. Hull. 200 acs. adj. Thomas
Robinson; 300 acs. adj. Coll. Fanteleroye’s Orphts., & a sw. dividing this &
land of Geo. Bryer’s Orphts. Trans. of
28 pers.*"
II_6_389,Tho,646.0,1668.0,Rappahannock,"THO. PAWELL (or’ Panell), 646
acs. in Rappa. on S. side the river in the
freshes, about 4 mi. from the water
side, 26 Sept. 1668, p. 178.. Adj. Mr.
Robt. Bently, cutting. a path to Potobago, adj. Mrs. Bethlm. Gillson, tart
Amis & Nath. Bently. Trans. of 13
pers: David Salt, Marmaduke Wicks,
Eliza. Hopkins, .Nich. Walters, : Jane
Coventry, Wm. Haines, Ralph Smith,
Cognelius Nowell, Jon. Biss (?); Mary
Be Samil. Dennis, Peter Wood,’ Jane
Salt,"
II_6_390,John Sherlock,426.0,1668.0,Rappahannock,"JOHN SHERLOCK, Junt., 426 acs
in Rappa. on N. side of Totoskey Cr.
26 Sept. 1668, p. 178. Adj. land formerly Hugell’s now Capt. Jno.. Hull's,
cutting a path to Tuffleyes, adj. Denis
Swillevant, &c. Sd.“land formerly. taken
up by John, Sherlock, Senr., for 600 acs.
& on-resurvey found to be but 426-acs.
_ JOHN ‘WITHERS, 320 acs: W’moreland Co, 20 July 1662, p. 179. Adj.
Mr. Tho.-Fowkes at the head of a creek
of Potomac Cr. Granted to sd. Withers
18 Dec. 1658."
II_6_391,John. Peike,1450.0,1668.0,Stafford,"JOHN. PEIKE, 1450 acs. Staff. Co.,
upon maine run of Potomack.Cr., 26
Sept. 1668, p. 179. Adj. plantation
formerly Jno. Mathewes’. Part of patt.
to Thomas Wilkinson dated 10° June.
1658, who-sold to Robt. Warren, Edw.
Warren & sd. Peike, & due him by survivorship, (Note: Marginal notation
gives this as 1250 acs.)"
II_6_392,Gerrard Fowkes,2000.0,1661.0,Westmoreland,"GERRARD FOWKES,; WM. HORTON, RICH. GRANGER & THO.
GRIGG, 2000 acs. W'moreland Co.;
upon branches of Up. :Machotike, 4
Sept. 1661, p. 179. Adj. land formerly
in possession of Gervis Dodson; dec’d.,
& to Mr. Peter Ashton. Trans. of 40
pers.*"
II_6_393,Willm. Webb,400.0,1668.0,,"WILLM. WEBB, 400 acs. W’moreland Co., upon N. side of a maine br.
of Attapin Cr. Dam, 26 Sept. 1668,-p.
186. Adj. Mr. John Bruton. Trans. of
8 pers: Charles Jones, Tho. Jones, Wm.
West, Wm. Robinson, Dennis Belony,
Edith Jackson, Mihill. Connaway, Wells
a Negro."
II_6_394,Coll. Peter Ashton,400.0,1654.0,,"COLL. PETER ASHTON, 485. acs.
N’umbérland- -Co., 26 Sept. 1668, p.
180. 400 acs. granted sd. Ashton 17
Nov. 1654; Sly. upon Wiccocomico
Riv., E’ly. upon a cr. deviding this &
land of Capt: Wm. Clayborne, Esqr.,
&c. -85 acs. granted to John Johnson 4
June 1655, who assigned to sd. Ashton;
on N. side of Gr. Wiccocomico Riv.,
betwixt Mr. James Hawley & Wm.
Betts, &c."
II_6_395,Wm. Grey & Christopher Blackbourn,1138.0,1668.0,Rappahannock,"WM. GREY & CHRISTOPHER
BLACKBOURN, 1138 acs. Rappa. Co.,
on the S. side, 28 Sept. 1668, p. 181.
775 acs. part. adj, Mr.- James Gaines;
363 acs. 4 perches adj. sd. Gaines on
Ocupaséth, Cr. &c. Both’ tracts: granted
them’ 26 Oct. 1666"
II_6_396,Mr. Robt. Coleman,634.0,1667.0,Isle Of Wight,"MR. ROBT. COLEMAN, 634 acs., Is.
of Wight Co., 25 Sept. 1667, p. 181.
Beg. in the Cyprus Br., to Mr. Driver's
new land, by Rutter’s land, by a pocoson
to Mr. Ruffin, to Bennett & Smith, to a
great Cyprus Sw., &c. 300 acs. purchased of Ambrose Bennett, & 334 acs.
for trans. of 7 pers: David- Jones,
Samll. Fuller, Robt. Coleman, Peter
Frenchman (a frenchman ?), Rich. Atkins ,Jno. Sellaway, Samll. Dutton."
