grant_id,name_std,acreage,year,county_text,raw_entry,missing_name,missing_county
GRAY_1_266,2-266: Thomas Goffe,105.0,1696.0,,"2-266: Thomas Goffe of Richmond Co. 105 A. adj. Thomas Kendall, Mary Gunstocker
in the Clivis, Mr. John Willis, near the head of Warasque Cr. 19 Mar. 1696/7.",False,True
GRAY_1_267,2-266: Ralph Whiting,150.0,1696.0,,"2-266: Ralph Whiting of Richmond Co. 150 A. adj. his other land, Rappahanock
R., Ralph Wormeley Esq., by mouth of Chingoteage Cr. 19 Mar. 1696/7.",False,True
GRAY_1_268,2-267: Thomas Owsley (howsley),640.0,1696.0,,"2-267: Thomas Owsley (Howsley) 640 A. Easterly on middle of Anocostin Island,
alias my Lord's Island. 20 Mar. 1696/7.",False,True
GRAY_1_270,2-268: Abiah Bonnison,99.0,1697.0,,"2-268: Abiah Bonnison, an alien [See 2-164]. Thomas Bonnison, son of Abiah, 8
Feb. 1682 sold 99 A. to Edward Gibson who sold to Robert Bristowe Esq. Grant
to Bristowe. Adj. Thomas Bonnison, Mr. John Pinkard, Thomas Martin, Robert
Bristowe, Esq., Mr. Samuel Smith. 26 Apr. 1697.",False,True
GRAY_1_273,2-299: Anthony Carpenter,50.0,1698.0,,"2-299: Anthony Carpenter of Westmoreland Co. 50 A. beginning in a Sw. near
Horse Bridge, adj. William Robison (Robertson). 27 Feb. 1698/9.",False,True
GRAY_1_274,2-299: Thomas Cheney,100.0,1698.0,,"2-299: Thomas Cheney of Rappahanock dec'd 1 Sept. 1673, (acknowledged in Ct.
Records 3 Sept. 1673), purchased of Thomas Shore of Richmond Co. 100 A. Land
Escheated. Grant to Gerard Newton of Richmond Co. Adj. land of Thomas Coely now
occupied by Newton. Said 100 A. is part of a parcel granted Thomas & Miles
Kergill now in tenor of Newton. 14 Mar. 1698/9.",False,True
GRAY_1_275,2-300: John Hill,111.0,1699.0,,"2-300: John Hill of Richmond Co. 111 A. adj. George Davenport, crosssing two
Brs. of Marattico, William West. 30 Mar. 1699.",False,True
GRAY_1_277,2-302: George Enoe (enock In Index),229.0,1699.0,,2-302: George Enoe (Enock in index) of Stafford Co. 229 A. 3 Apr. 1699.,False,True
GRAY_1_278,2-302: Col,500.0,1699.0,,"2-302: Col. Cadwallader Jones of Stafford Co. 500 A. adj. Col. William Fitzhugh,
near a Br. of Accotincke. 5 July 1699.",False,True
GRAY_1_285,2-308: George Davenport,555.0,1699.0,,"2-308: George Davenport of Richmond Co. 555 A. on Moratico Cr., adj. David
Burks, Thomas Elver, John Hill, Davenport's old Patent, plantation of Creele.
30 Sept. 1699.",False,True
GRAY_1_289,(ae,300.0,1699.0,,"(AE.2-311: John Ball of Stafford Co. 300 A. on Doeges Run, adj. Capt. George Mason.
8 Mar. 1699.",False,True
GRAY_1_294,2-315: William Smoot,262.0,1700.0,,"2-315: William Smoot, Sr., 262 A. in Richmond Co. adj. his other land, Bryary
Sw. James Gilbert, Mr. Lueson, Mr. Grimes line, line of Clears. 29 Apr. 1700.",False,True
GRAY_1_300,End,1260.0,1703.0,,"End of Book No. 2
3-1: Thomas Vicars of Gloster Co. Clk dec'd obtained Grant 12 Sept. 1690 from
Phillip Ludwell Esq. Agt. for 1260 A. on Rappahanock R. in Rappahanock now
Richmond Co. Vicars gave land to his dau. Martha, an infant. Dorothy Knowles,
wid. of Vicaris & mother of Martha asked Patent in name of Martha. Adj. Mr.
John Buckner, Mr. Mott, on Gravelly Run. 2 June 1703.",False,True
GRAY_1_302,3-3: John Simons,116.0,1703.0,,"3-3: John Simons of Richmond Co. 116 A. Edwin Conway srvr. Adj. Griffin's line,
Thomas Yates, Mr. John Grimes. 9 Dec. 1703.",False,True
GRAY_1_303,3-4: Edward Taylor,83.0,1703.0,,"3-4: Edward Taylor of Richmond Co. 83 A. in Richmond Co. Charles Smith srvr.
Adj. Ralph Wormeley Esq. dec'd, William ffreak, on Partridge's Cr. 9 Dec. 1703.",False,True
GRAY_1_308,3-9: Lawrence Pope,376.0,1703.0,,"3-9: Lawrence Pope of Westmoreland Co. 376 A. adj. Thomas Steele, John Barton
dec'd, Rappahanock Cr., Edward Washington. Wrnt. 1 Sept. 1703. Surv. by Thomas
Thompson. 8 Jan. 1703/4.",False,True
GRAY_1_309,3-10: Bryan Stott,70.0,1703.0,,"3-10: Bryan Stott of Lancaster Co. 70 A. adj. Mr. Andrew Jackson, John Callihan,
Morattico Cr. Wrnt. 3 July 1703. Surv. by Edwin Conway. 8 Jan. 1703/4.",False,True
GRAY_1_310,3-11: Dennis Conway,110.0,1703.0,,"3-11: Dennis Conway of Northumberland Co. 110 A. adj. land of Capt. John Cralee
late Mr. Fielding, Wiccocomoko R., Rumney Marsh, Robert Christopher, Riddg Rd.
to Cone Mill, Mrs. Jane Yarrett, George Dawkins, John Boaz, Mr. Conway, Peter
Russell. Wrnt. 8 Sept. 1703. Surv. by Lt. Col. George Cooper. 11 Jan. 1703/4.",False,True
GRAY_1_312,3-14: William Downing,9.0,1703.0,,"3-14: William Downing of Stafford Co. 9 A. 156 Po. Wrnt. 4 Dec. Last. Surv. by
Mr. Thomas Gregg. On Potomack Cr., near his house. 14 Feb. 1703.",False,True
GRAY_1_314,3-16: George Eskidge,58.0,1703.0,,"3-16: George Eskidge of Westmoreland Co. 58 A. on Cr. falling into Yeocomoco
R. adj. George Rust, James Coleman, Thomas Allison. Wrnt. 11 Aug. Last. Surv.
by Thomas Thompson. 16 Feb. 1703/4.",False,True
GRAY_1_315,3-17: Thomas Thompson,63.0,1703.0,,"3-17: Thomas Thompson of Westmoreland Co. 63 A. Wrnt. 8 Sept. Last. Surv. by
Mr. George Eskeridge. On Br. of Nomini R., adj. Col. William Pierce, Rich'd
Sturmon, dec'd. 16 Feb. 1703/4.",False,True
GRAY_1_317,3-19: Thomas Walker & Edward Mountjoy,931.0,1703.0,,"3-19: Thomas Walker & Edward Mountjoy of Stafford Co. 931 A. in Richmond Co.
Wrnt. 1 June Last. Surv. by Mr. Thomas Gregg. On Rappahanock R. about 10 mi.
above the falls, opposite an Island in the R., by Richland Run. 10 Mar. 1703/4.",False,True
GRAY_1_319,3-21: Thomas Wallis,1040.0,1703.0,,"3-21: Thomas Wallis of Stafford Co. Wrnt. 9 Mar. 1694/5 for 1040 A. on Fall
Run of Rappahanock. Wallis never made settlement nor paid Quitrent. 29 Sept.
1703 proprietors reentered. Grant to James Innis of Lancaster Co. for 628 A. of
said land in Richmond Co. adj. Mr. John Waugh, land surveyed 11 Nov. Last by
Edwin Conway for Robert Carter Esq. who assigned to Innis. 10 Mar. 1703/4.",False,True
GRAY_1_320,3-22: Robert Carter,624.0,1703.0,,"3-22: Robert Carter of Lancaster Co. Esq. 624 A. in Richmond Co. Surv. 10 Nov.
Last by Edwin Conway. Above falls of Rappahanock R. Carter assigned his Right
to James Innis. 10 Mar. 1703/4.",False,True
GRAY_1_327,3-29: Thomas Wallis,1040.0,1704.0,,"3-29: Thomas Wallis of Stafford Co. obtained Deed 9 Mar. 1694/5 for 1040 A. on
Rappahanock. He made no settlement nor paid Quitrents. Grant to James Innis of
Lancaster Co. on Gravelly Run, Rappahanock R. Surv. by Edwin Conway 10 Nov.
Last for 975 A. 1 June 1704.",False,True
GRAY_1_328,3-30: Andrew Jackson,908.0,1704.0,,"3-30: Andrew Jackson of Lancaster Co. 908 A. in Richmond Co. adj. Mr. James
Innis, Mr. John Waugh. Wrnt. 16 Oct. Last. Surv. by Edwin Conway. 2 June 1704.",False,True
GRAY_1_329,3-31: Capt,1200.0,1704.0,,"3-31: Capt. Alexander Swan of Lancaster Co. 1200 A. in Richmond Co. Wrnt. 18
Oct. Last. Surv. by Edwin Conway. Adj. Mr. James Innis, Mr. Andrew Jackson,
Mr. John Waugh, on Rocky Penn Run above Falls of Rappahannock R. 3 June 1704.",False,True
GRAY_1_330,3-32: Thomas Knight,1250.0,1704.0,,"3-32: Thomas Knight of Northumberland Co. 1250 A. in Richomnd Co. Wrnt. 19 Oct.
Last. Surv. by Edwin Conway. On Rappahanock R., adj. Mr. John Waugh, on Rocky
Penn Run. 5 June 1704.",False,True
GRAY_1_331,3-33: Hancock Lee,1353.0,1704.0,,"3-33: Hancock Lee of Northumberland Co. 1353 A. in Richmond Co. Wrnt. 20
Oct. Last. Surv. by Edwin Conway. Adj. Mr. Thomas Knight, Horse Penn Run of
Rappahanock R. 6 June 1704.",False,True
GRAY_1_333,3-35: Andrew Jackson,1238.0,1704.0,,"3-35: Andrew Jackson of Lancaster Co. 1238 A. in Richmond Co. on Great Run of
Rappahanock R. above falls. Wrnt. 16 Feb. Last. Surv. by Mr. Thomas Gregg. 29
July 1704.",False,True
GRAY_1_334,3-36: Samuel Churchill,344.0,1704.0,,"3-36: Samuel Churchill of Richmond Co. 344 A. in Richmond Co. Surv. by George
Cooper. Adj. said Churchill, Thomas & Edward Lewis, Mr. Thomas ffreshwater, Esq.
Corbin. 10 Aug. 1704.",False,True
GRAY_1_335,3-37: George Downing,70.0,1704.0,,"3-37: George Downing of Northumberland Co. 70 A. by Will of his father,
William Downing who bought same of John Palmer assignee of Partin Hudnall.
Wrnt. 20 Oct. Last. Surv. by George Cooper. Near Rd. to Thomas Downings &
Joseph Palmers, Br. of ffishing or Howson's Cr., Capt. Howsen's Sw., Henry
Mayes. 10 Aug. 1704.
10 Aug. 1704.",False,True
GRAY_1_338,3-41: James Story,444.0,1704.0,,"3-41: James Story of Richmond Co. 444 A. in Richmond Co. Wrnt. 25 Oct. Last.
Surv. by Edwin Conway. On Rappahanock R. adj. Mr. James Innis. 21 Aug. 1704.",False,True
GRAY_1_340,3-43: Alexander Swan,150.0,1701.0,,"3-43: Alexander Swan of Lancaster Co. 8 Sept. Last set forth that Thomas
Tatnall of said Co. died seized of 150 A. in Christ Church Psh. on Corotoman Cr.
leaving one dau. Elizabeth who died an infant. Escheat of land due to Elizabeth,
wid. of Tatnall & mother of Elizabeth who sold her Right to Swan 3 May 1701.
ce by Joseph Tayloe Clk of Co. Ct. Adj. Robert Carter, Esq. 23 Aug.
704.",False,True
GRAY_1_343,3-46: William Lawrence,50.0,1696.0,,"3-46: William Lawrence of said Co. died seized of 50 A. Escheating from Abiah
Bonnison 30 Oct. 1696. Robert Lennis of Lancaster Co. m. wid. of Lawrence.
Endorsement by Joseph Tayloe Clk of said Co. Linnis obtained Escheat Deed of
land in Christ Church Psh. adj. Major Bristoe line, Long Cove, Little Br., Mr.
Smith. 23 Aug. 1704.",False,True
GRAY_1_350,3-54: Capt,470.0,1704.0,,"3-54: Capt. William Jones of Northumberland Co. [See 3-52] Thomas Lund of
Stafford Co. is in possession of 470 A. conveyed by Robert Howsen to Christopher
Lund, his father. and descended to Thomas. Grant to Thomas Lund. On Chotank
Cr., adj. Oliver Balfe, Samuel Hayward. 25 Sept. 1704.",False,True
GRAY_1_351,3-55: Capt,50.0,1704.0,,"3-55: Capt. William Jones of Northumberland Co. [See 3-52] Thomas Ellis of
Stafford Co. uncle of ffrancis Hunt minor Eldest son of ffrancis Hunt of said
Co. dec'd, in behalf of ffrancis sets forth that Hunt the father had 50 A. from
Howsen. Escheat Grant to ffrancis Hunt. Adj. Thomas Lund, land formerly Mr.
Dowding's, Thomas 0 Donell. 26 Sept. 1704.",False,True
GRAY_1_352,3-56: Capt,50.0,1704.0,,"3-56: Capt. William Jones of Northumberland Co. [See 3-52] Thomas Ellis uncle
to ffrancis Hunt minor eldest son of ffrancis Hunt & Isabella his wife of
Stafford Co. dec'd, in behalf of ffrancis the son, set forth that the father in
Right of Isabella had 50 A. bought of Howsen by Henry Adams who conveyed to
Thomas 0 Donell who gave by Will to Isabella. Grant to ffrancis Hunt, heir to
Isabella his mother. Adj. Willford Kelley son of Edmond Kelley, 200 A.
bequeathed by 0 Donell to Mr. George Brent son of Capt. George Brent, Robert
Richardson, line of Hunt & Brent. 26 Sept. 1704.",False,True
GRAY_1_354,3-58: Capt,200.0,1700.0,,"3-58: Capt. William Jones of Northumberland Co. [See 3-52] Col. Rice Hoe of
Stafford Co. for himself and his son Rice Hoe set forth they possess 200 A. of a
greater tract conveyed to Thomas 0 Donnell and by 0 Donnell's last Will to
George Brent son of Capt. George Brent. Brent sold to Rice Hoe the father 15
Aug. 1700. Grant to Rice Hoe, Sr. & Rice Hoe, Jr. Adj. Issabella Derrick,
Willford Kelley. ffrancis Hunt who m. Issabella Derrick holds her land by said
Marriage. Surv. 23 Feb. 1692/3 by Theodorick Bland. 26 Sept. 1704.",False,True
GRAY_1_355,3-59: Capt,50.0,1704.0,,"3-59: Capt. William Jones of Northumberland Co. [See 3-52] Edmond Kelley of
Stafford Co. in behalf of his son John a minor, possessed 50 A. conveyed to
Adj. Mr. George Brent, ffrancis Hunt, upon Machotique Dam. 27 Sept. 1704.",False,True
GRAY_1_357,3-61: Capt,200.0,1704.0,,"3-61: Capt. William Jones of Northumberland Co. [See 3-52] Edward Humston of
Stafford Co. possessed 200 A. conveyed by Robert Howsen to Edward Humston his
father & descended to Edward the son. Grant to Humston. On Upper Machotique
Dam, adj. Richard Pierce, Robert King, Capt. John Alexander. 4 Dec. 1704.",False,True
GRAY_1_361,3-65: Robert Clerk,1954.0,1704.0,,"3-65: Robert Clerk of Richmond Co. 1954 A. in Richmond Co. Wrnt. 9 Sept. Last.
Surv. by Thomas Gregg. Adj. Edward Lewis, Marshy Sw., John Hartley, Br. of
Toduskey, Capt. John Hull, William Morgan. 4 Dec. 1704.",False,True
GRAY_1_364,3-68: John Mathew,112.0,1704.0,,"3-68: John Mathew of Lancaster Co. 112 A. Wrnt. 11 Mar. Last. Surv. by Edwin
Conway. Adj. Pittman's land, Duke Sanders, Bryan Stott, Tomlin's line, Mathew's
land, Brumley's land, John Taylor, Deep Cr., Battrand's line. 13 Dec. 1704.",False,True
GRAY_1_365,3-69: John Stott,55.0,1704.0,,"3-69: John Stott of Lancaster Co. 55 A. Wrnt. 19 Jume Last. Surv. by Edwin
Conway. Adj. Mr. Bryan Stott & Thomas Stott, John Callehan. 16 Dec. 1704.",False,True
GRAY_1_366,3-70: Lem Cox & William Berry,349.0,1704.0,,"3-70: Lem Cox & William Berry of Richmond Co. 349 A. Wrnt. 2 June last. Surv.
by William Thornton. Adj. James Phillips, Robert Harrison, James Key, Col.
Gawin Corbin. 19 Dec. 1704.",False,True
GRAY_1_367,3-71: Christopher Newton,83.0,1704.0,,"3-71: Christopher Newton of Northumberland Co. 83 A. Wrnt. 12 June last.
Surv. by George Cooper. Adj. Gibble's line & Charles Betts, John Bennalls,
Elizabeth Downing. 9 Jan. 1704.",False,True
GRAY_1_368,3-72: William Jones,70.0,1704.0,,"3-72: William Jones of Northumberland Co. [See 3-52] John Hudson of Westmoreland Co. eldest son of Joshua Hudson of said Co. dec'd is in possession of 70 A.
derived to Joshua from Robert Howsen. Joshua by Will 6 June 1704 bequeathed
land to John. Grant to John Hudson. On Horse Rd. to Berryman's Mill, adj.
Joseph Trueman's formerly Phillip Peyton's. 10 Jan. 1704.",False,True
GRAY_1_369,,,1704.0,Westmoreland,"3-73: William Jones of Northumberland Co. [See 3-52] Joshua Hudson of Westmoreland Co. second son of Joshua Hudson of said Co. dec'd, is in possession of 100
the son. On Upper Machotique in Westmoreland Co., commonly called Rusher Old
Plantation. 10 Jan. 1704.",True,False
GRAY_1_371,3-75: Capt,185.0,1704.0,,"3-75: Capt. William Jones of Northumberland Co. [See 3-51] Joseph King of
Stafford Co. son & Heir of Robert King dec'd is in possession of 185 A. by Will
of his father who bought of Robert Howsen. Grant to Joseph King. On Beaver Dam,
Upper Machotique Cr., five Cabbin ffield, Richard Ailiffe. 11 Jan. 1704.",False,True
GRAY_1_379,3-83: Thomas Read Died Seized Of,1000.0,1704.0,,"3-83: Thomas Read died seized of 1000 A. [See 3-82]. Malachi Burbury of
Northumberland Co. possesses 136 A. Certificate by Thomas Hobson Clk of said
Co. Grant to Burbury. On ffishing Cr. adj. Capt. John Howsen. 16 Feb. 1704.",False,True
GRAY_1_380,3-84: Thomas Read Died Seized Of,1000.0,1704.0,,"3-84: Thomas Read died seized of 1000 A. [See 3-82]. John Howsen of Northumberland Co. possesses 136 A. of said land. Certificate by Thomas Hobson Clk of
said Co. Surv. by Edwin Conway shows 364 A. (158 A. in bounds & 206 A.
surplus.) Grant to Howsen. On ffishing Cr. of Wickomoco R. 21 Feb. 1704.",False,True
GRAY_1_382,3-86: Capt,727.0,1694.0,,"3-86: Capt. William Downing of Stafford Co. 727 A. (499 A. ungranted & adj. 228
A. granted him 4 Oct. 1694.) Surv. by Thomas Gregg. On Reedy Br. on Potomock
Run, adj. Capt. John Alexander, land granted one Willkinson. 23 Feb. 1704.",False,True
GRAY_1_383,3-87: Joseph Belfield,555.0,1704.0,,"3-87: Joseph Belfield of Richmond Co. 555 A. on Deep Run of Rappahannock R.,
ay ath Robert Carter Esq. Wrnt. 25 Oct. Last. Surv. by Edwin Conway. 23
eb. 1704.",False,True
GRAY_1_385,3-89: Thomas Walter,1352.0,1703.0,,"3-89: Thomas Walter of Stafford Co. 1352 A. adj. Capt. Edward Mountjoy. Wrnt.
15 Feb. 1703. Surv. by Thomas Gregg. 8 Mar. 1704.",False,True
GRAY_1_387,3-91: Capt,2.0,1705.0,,"3-91: Capt. William Jones [See 3-52]. Charles Calvert possessed 418 1/2 A. of
said land as marrying Mary dau. of Rob't Howson.  Escheat Grant to Calvert 218
1/2 A. of 418 1/2 A. for himself during lifetime and afterwards to Sarah Howsen
Calvert & Ann Calvert his daus. Adj. Joseph King, main Sw. of upper Machotick
or Howsin's Dam. 3 Apr. 1705.",False,True
GRAY_1_391,3-95: Joh(john) Turbervile,798.0,1705.0,,"3-95: Joh(John) Turbervile of Lancaster Co. 798 A. on Horsepenn Run above falls
of Rappahannock in Richmond Co. Wrnt. 9 Sept. Last. Surv. by Thomas Gregg.
Adj. Mr. Hancock Lee, Col. Robert Carter, Thomas Brooks. 18 Apr. 1705.",False,True
GRAY_1_392,3-96: Hancock Lee,1100.0,1705.0,,"3-96: Hancock Lee of Northumberland Co. 1100 A. on Rappahanock R. in Richmond
Co. adj. Thomas Knight, on Rocky Penn Run, Capt. Edward Mountjoy & Thomas Walter
near Richmond Run. Wrnt. 28 Aug. Last. Surv. by Thomas Gregg. 18 Apr. 1705.",False,True
GRAY_1_393,3-97: John Addams,393.0,1705.0,,"3-97: John Addams of Stafford Co. 393 A. Wrnt. 4 Nov. Last. Surv. by Thomas
Gregg. Adj. Mr. Thomas Walter, by Accokeeks run. 10 Apr. 1705.",False,True
GRAY_1_394,3-98: Thomas Read Died Seized Of,1000.0,1705.0,,"3-98: Thomas Read died seized of 1000 A. [See 3-82]. Edmund Baysey of Northumberland Co. possessed 157 A. of Read's land. Certificate by Thomas Hobson,
Clk of said Co. Surv. by George Cooper. Near Thomas Knight, adj. Thomas
Walters, Capt. Knight's Main Sw., Mr. Tayler. 25 Apr. 1705.",False,True
GRAY_1_396,3-101: Hancock Lee,470.0,1705.0,,"3-101: Hancock Lee of Northumberland Co. 470 A. on Rappahanock Horsepenn Run
adj. his land in Richmond Co. Wrnt. 10 Nov. Last. Surv. by Thomas Gregg. 26
May 1705.",False,True
GRAY_1_399,3-104: Thomas Read Died Seized Of,1000.0,1705.0,,"3-104: Thomas Read died seized of 1000 A. [See 3-82]. Thomas Waters of Northumberland Co. possessed 90 A. of said land. Endorsement by Thomas Hobson Clk of
said Co. On Capt. Howson's Sw. Br. of ffishing Cr., adj. Thomas Knight, Lazarus
Taylor. 16 July 1705.",False,True
GRAY_1_402,3-107: James Innis,73.0,1705.0,,"3-107: James Innis of Lancaster Co. a 73 A. Island in Rappahanock R. above the
lower falls & 31 A. on N. side adj. Martha Vicaris & James Storey in Richmond
Co. 3 Aug. 1705.",False,True
GRAY_1_404,3-109: John Symons,130.0,1705.0,,"3-109: John Symons of Richmond Co. 130 A. in Richmond Co. Surv. by Edwin
Conway. Adj. William Smoot Sr., Abraham Goad, John Ingo, James Ingo, & Richard
Fowler, adj. Mr. John Grimes, Thomas Yeats, John White. 15 Aug. 1705.",False,True
GRAY_1_416,3-122: John Smith,392.0,1705.0,,"3-122: John Smith of Westmoreland Co. 392 A. in Richmond Co. on Shorts Sw. of
Totosskey Cr., land formerly Thomas Robinson & Edward Lewis now heirs of John
Landman dec'd, Col. John Hull dec'd, Marshey Sw. Wrnt. 17 July Last. Surv. by
Thomas Thompson. 23 Jan. 1705.",False,True
GRAY_1_421,3-127: Mathew Teneson,283.0,1705.0,,"3-127: Mathew Teneson of Stafford Co. Wrnt. 10 Dec. last. for 283 A. in said
Jordans Bridge, by Jordans Dam. 14 Feb. 1705.",False,True
GRAY_1_422,3-128: Catherine,500.0,1705.0,,"3-128: Catherine, dau. & Heir of Hugh Williams, wife of John Rowley dec'd, died
seized of 500 A. in Richmond Co. Escheat Grant to William Wood of Richmond Co.
next of kin to Catherine. Endorsement by Mr. James Sherlock, Clk of said Co.
Adj. Richard Rosser, by Pasbytansey, Evan Williams, Mr. Hails. 23 Feb. 1705.",False,True
GRAY_1_428,3-134: William Pannell,45.0,1706.0,,"3-134: William Pannell of Richmond Co. 45 A. marsh in Richmond Co. Wrnt. 5 Dec.
Last. Surv. by Mr. William Thornton. Adj. land of Pannell. 30 July 1706.",False,True
GRAY_1_429,3-135: | Thomas Rout,120.0,1706.0,,"3-135: | Thomas Rout of Northumberland Co. 120 A. in Richmond Co. Wrnt. 5 Dec.
Last. Surv. by Col. George Cooper. Adj. Hugh Campbell, Madam Griffin, Br. of
ffarnham Cr. 30 July 1706.",False,True
GRAY_1_440,3-147: Nicholas Brent,711.0,1706.0,,"3-147: Nicholas Brent of Stafford Co. Wrnt. 9 Oct. 1705. He assigned his Right
to Marques Calmelz of said Co. 11 May Last. Surv. by Thomas Gregg. Grant to
Calmez for 711 A. on Ocquia, adj. Nicholas Brent. 7 Dec. 1706.",False,True
GRAY_1_441,3-148: Capt,1093.0,1706.0,,"3-148: Capt. William Ball of Lancaster Co. 1093 A. in Richmond Co. Adj. Capt.
Mountjoy, E. side Richland Run, on Horsepen Run, Richland Run Sw. 9 Dec. 1706.",False,True
GRAY_1_449,3-157: John Higgins & Augustine Higgins,110.0,1706.0,,"3-157: John Higgins & Augustine Higgins of Westmoreland Co. 110 A. in Richmond
Co. Wrnt. 13 Sept. Last. Surv. by Thomas Gregg. On Deep Run above the falls
of Rappahannock R. 10 Mar. 1706.",False,True
GRAY_1_451,3-159: James Thomas,729.0,1705.0,,"3-159: James Thomas of Westmoreland Co. 729 A. in Richmond Co. on Totoskey adj.
Col. John Hull dec'd, Thomas ffreshwater, Hewgills land, Hull's Patent, Marshy
Sw. of Totoskey. Wrnt. 5 Dec. 1705. Surv. by Thomas Thompson. 17 Sept. 1707.",False,True
GRAY_1_455,3-163: Capt,75.0,1707.0,,"3-163: Capt. William Jones [See 3-160]. Anthony Haynie of Northumberland Co.
has possession of 75 A. derived to John Haynie his father who by Will gave to
Anthony. Grant to Anthony Haynie adj. where James Nipper formerly lived, John
Haynie's land. 17 Sept. 1707. [Note: ""This Deed is recorded in Page 160 & by
mistake inserted here. Tho: Hooper, Clk of said Ct. .]",False,True
GRAY_1_478,3-187: Nath: Pope,330.0,1706.0,,"3-187: Nath: Pope of Westmoreland 23 Jan 1706 set forth that John Quigly died
seized of 330 A. in said Co. and by Will gave 1/3 to his bro. Gerrard Quigley,
1/3 to his neice Mrs. Allice Lincoln, & 1/3 to his Godson, John Spencer. Allice
Lincoln died without heirs & her 1/3 came to Gerrard who died seized of 2/3 or
220 A. Certificate by Jacob Martin of said Co. made it appear that land at this
time was his by m. with Sarah wid. of John Scott, alledging Right of Escheat.
Pope consented to decline further pretentions. It appeared that Scott paid
Thomas Mountjoy for land & had deed for same. Scott by Will devised land.
Escheat Deed to Jacob Martin & his wife Sarah & after decease of Jacob & Sarah,
land to heirs of John Scott & for want of such heirs to Sarah & heirs of her
body, to Jacob & his heirs forever. On Mattox Cr. in Westmoreland Co. Lands by
Quigley divided as follows: 150 A. to William ffreck & Rich'd Hills 3 Sept. 1651
& derived to Quigley; 100 A. to William ffreck 18 Mar. 1662 and conveyed to said",False,True
GRAY_1_493,3-202: Capt,85.0,1706.0,,"3-202: Capt. Charles Barber of Richmond Co. 85 A. on Totaskey Cr. in Richmond
Co. adj. William Glew, Col. Peachey, Sam'l Samford, Barbers other land. Wrnt. 6
Feb. 1706. Surv. by William Thornton. 13 Dec. 1708.",False,True
GRAY_1_497,3-206: Capt,80.0,1708.0,,"3-206: Capt. William Barber of Richmond Co. 80 A. marsh on Totoskey Cr. in
Richmond Co. adj. Edward Brumbuloe, Miery Sw., Quintilian Sherman, Robinsons now
Barbers land. Wrnt. 12 Nov. Last. Surv. by William Thornton. 13 Dec. 1708.",False,True
GRAY_1_499,3-208: George Green,885.0,1705.0,,"3-208: George Green of Richmond Co. 885 A. in Richmond Co. Wrnt. 18 May 1705.
Surv. by William Thornton. Adj. Maj. Wright, by Main Rd., in Bald Eagle Neck,
Estate of Esq. Wormley dec'd, Capt. Slaughter, William Brown, Maxfield Brown,
William Thornton. 15 Dec. 1708.",False,True
GRAY_1_508,3-217: Malachi Peale,489.0,1694.0,,3-217: Malachi Peale of Stafford Co. obtained Grant 5 Oct. 1694 for 489 A. on,False,True
GRAY_1_509,,,1698.0,Stafford,"Patowmack Cr. in Stafford Co. Peale died in 1698 never having paid rent and by
Will devised to Mr. John Pim merchant of Exon in Devon in England. Mr. Pim also
Peale, day of __—*1708.",True,False
GRAY_1_510,3-218: Charles Carter Son,330.0,1709.0,,"3-218: Charles Carter son of Robert Carter of Lancaster Co. Esq. 330 A. in
Richmond Co. Surv. by Thomas Gregg. Grant to Charles Carter and want of heirs,
to Robert Carter Jr. bro. of Charles and for want of such heirs to John Carter
Eldest son of Rob't Carter Esq. & for want of such heirs to next heirs at Law to
Charles Carter. Above falls of Rappahannock R. adj. Robert Carter Esq., Mr.
Hancock Lee. Also an Island of about 20 A. on said R. 1 June 1709.",False,True
GRAY_1_516,3-224: Edward Mountjoy & Thomas Brooks,800.0,1709.0,,"3-224: Edward Mountjoy & Thomas Brooks of Stafford Co. 800 A.in Richmond Co. on
Deep Run of Rapp'a R. Wrnt. 8 Nov. Last. Surv. by Thomas Gregg. 1 Sept. 1709.",False,True
GRAY_1_521,3-229: James Coward,121.0,1707.0,,"3-229: James Coward of Richmond Co. 121 A. on Totoskey Cr. in Richmond Co. adj.
Capt. Wm. Barber, Mr. Sam'l Samford, Mr. Joseph Deeke, John Write, Howells Old
Field, John Alliway. Wrnt. 10 Sept. 1707. Surv. by William Thornton. 20 Dec.
1709.",False,True
GRAY_1_522,3-230: William Brown,38.0,1709.0,,"3-230: William Brown of Richmond Co. 38 A. on Clifts Cr. in Richmond Co. Adj.
John Burkett, Mr. Harrison, Capt. John Battaile, Mr. Gardnar. 20 Dec. 1709.",False,True
GRAY_1_524,3-232: Henry Gallop,109.0,1709.0,,"3-232: Henry Gallop of Richmond Co. 109 A. 108 Per. on Poplar Sw. in Richmond
Co. Wrnt. 15 June Last. Surv. by Charles Smith. Adj. line formerly Rolts now
James Elkins, John Owen, Thomas White, land formerly Evan Williams now Elkins.
21 Dec. 1709.",False,True
GRAY_1_527,3-236: John Spry,67.0,1709.0,,"3-236: John Spry of Northumberland Co. 67 A. on Lambdens Cr., Great Wiccocomoco
R., adj. Edward Killpatrick, orphants of Wm. Smith, Wm. Thomas, land of Henry
Smiths orphants now Charles Betts. Wrnt. 28 Feb. Last. Surv. by George
Cooper. 5 Jan. 1709.",False,True
GRAY_1_535,3-244: John Waddington,2.0,1709.0,,"3-244: John Waddington of Northumberland Co. 98 1/2 A. on Herring Cr. in
Church to Col. Peter Hacks, Capt. Thomas Hobson. 14 Jan. 1709.",False,True
